id,question
6713,"请判断：在句子“

你的婚礼是哪天?

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6714,"请判断：在句子“

你们去哪儿吃饭?

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6715,"请判断：在句子“

你们公司有哪些部门的员工?

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6716,"请判断：在句子“

你吃什么?

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6717,"请判断：在句子“

谁在教室里画画？

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6718,"请判断：在句子“

你怎么去图书馆?

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6719,"请判断：在句子“

昨天的报告，你准备了多久？

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6720,"请判断：在句子“

你为什么不去开会?

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6721,"请判断：在句子“

妈妈的心情怎么样？

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6722,"请判断：在句子“

这道题怎样解答？

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6723,"请判断：在句子“

我们何时才能到达目的地？

”中，是否包含语法点[疑问代词：多少]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6724,"请判断：在句子“

他多高？

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6725,"请判断：在句子“

你们公司有多少个员工？

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6726,"请判断：在句子“

你的婚礼是哪天?

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6727,"请判断：在句子“

你们去哪儿吃饭?

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6728,"请判断：在句子“

你们公司有哪些部门的员工?

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6729,"请判断：在句子“

你吃什么?

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6730,"请判断：在句子“

谁在教室里画画？

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6731,"请判断：在句子“

你怎么去图书馆?

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6732,"请判断：在句子“

昨天的报告，你准备了多久？

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6733,"请判断：在句子“

你为什么不去开会?

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6734,"请判断：在句子“

妈妈的心情怎么样？

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6735,"请判断：在句子“

这道题怎样解答？

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6736,"请判断：在句子“

我们何时才能到达目的地？

”中，是否包含语法点[疑问代词：几]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6737,"请判断：在句子“

他多高？

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6738,"请判断：在句子“

你们公司有多少个员工？

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6739,"请判断：在句子“

现在几度？

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6740,"请判断：在句子“

你们去哪儿吃饭?

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6741,"请判断：在句子“

你们公司有哪些部门的员工?

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6742,"请判断：在句子“

你吃什么?

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6743,"请判断：在句子“

谁在教室里画画？

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6744,"请判断：在句子“

你怎么去图书馆?

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6745,"请判断：在句子“

昨天的报告，你准备了多久？

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6746,"请判断：在句子“

你为什么不去开会?

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6747,"请判断：在句子“

妈妈的心情怎么样？

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6748,"请判断：在句子“

这道题怎样解答？

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6749,"请判断：在句子“

我们何时才能到达目的地？

”中，是否包含语法点[疑问代词：哪]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6750,"请判断：在句子“

他多高？

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6751,"请判断：在句子“

你们公司有多少个员工？

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6752,"请判断：在句子“

现在几度？

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6753,"请判断：在句子“

你的婚礼是哪天?

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6754,"请判断：在句子“

你们公司有哪些部门的员工?

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6755,"请判断：在句子“

你吃什么?

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6756,"请判断：在句子“

谁在教室里画画？

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6757,"请判断：在句子“

你怎么去图书馆?

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6758,"请判断：在句子“

昨天的报告，你准备了多久？

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6759,"请判断：在句子“

你为什么不去开会?

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6760,"请判断：在句子“

妈妈的心情怎么样？

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6761,"请判断：在句子“

这道题怎样解答？

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6762,"请判断：在句子“

我们何时才能到达目的地？

”中，是否包含语法点[疑问代词：哪儿、哪里]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6763,"请判断：在句子“

他多高？

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6764,"请判断：在句子“

你们公司有多少个员工？

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6765,"请判断：在句子“

现在几度？

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6766,"请判断：在句子“

你的婚礼是哪天?

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6767,"请判断：在句子“

你们去哪儿吃饭?

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6768,"请判断：在句子“

你吃什么?

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6769,"请判断：在句子“

谁在教室里画画？

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6770,"请判断：在句子“

你怎么去图书馆?

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6771,"请判断：在句子“

昨天的报告，你准备了多久？

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6772,"请判断：在句子“

你为什么不去开会?

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6773,"请判断：在句子“

妈妈的心情怎么样？

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6774,"请判断：在句子“

这道题怎样解答？

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6775,"请判断：在句子“

我们何时才能到达目的地？

”中，是否包含语法点[疑问代词：哪些]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6776,"请判断：在句子“

他多高？

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6777,"请判断：在句子“

你们公司有多少个员工？

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6778,"请判断：在句子“

现在几度？

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6779,"请判断：在句子“

你的婚礼是哪天?

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6780,"请判断：在句子“

你们去哪儿吃饭?

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6781,"请判断：在句子“

你们公司有哪些部门的员工?

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6782,"请判断：在句子“

谁在教室里画画？

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6783,"请判断：在句子“

你怎么去图书馆?

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6784,"请判断：在句子“

昨天的报告，你准备了多久？

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6785,"请判断：在句子“

你为什么不去开会?

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6786,"请判断：在句子“

妈妈的心情怎么样？

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6787,"请判断：在句子“

这道题怎样解答？

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6788,"请判断：在句子“

我们何时才能到达目的地？

”中，是否包含语法点[疑问代词：什么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6789,"请判断：在句子“

他多高？

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6790,"请判断：在句子“

你们公司有多少个员工？

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6791,"请判断：在句子“

现在几度？

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6792,"请判断：在句子“

你的婚礼是哪天?

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6793,"请判断：在句子“

你们去哪儿吃饭?

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6794,"请判断：在句子“

你们公司有哪些部门的员工?

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6795,"请判断：在句子“

你吃什么?

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6796,"请判断：在句子“

你怎么去图书馆?

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6797,"请判断：在句子“

昨天的报告，你准备了多久？

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6798,"请判断：在句子“

你为什么不去开会?

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6799,"请判断：在句子“

妈妈的心情怎么样？

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6800,"请判断：在句子“

这道题怎样解答？

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6801,"请判断：在句子“

我们何时才能到达目的地？

”中，是否包含语法点[疑问代词：谁]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6802,"请判断：在句子“

他多高？

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6803,"请判断：在句子“

你们公司有多少个员工？

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6804,"请判断：在句子“

现在几度？

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6805,"请判断：在句子“

你的婚礼是哪天?

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6806,"请判断：在句子“

你们去哪儿吃饭?

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6807,"请判断：在句子“

你们公司有哪些部门的员工?

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6808,"请判断：在句子“

你吃什么?

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6809,"请判断：在句子“

谁在教室里画画？

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6810,"请判断：在句子“

昨天的报告，你准备了多久？

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6811,"请判断：在句子“

你为什么不去开会?

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6812,"请判断：在句子“

妈妈的心情怎么样？

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6813,"请判断：在句子“

这道题怎样解答？

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6814,"请判断：在句子“

我们何时才能到达目的地？

”中，是否包含语法点[疑问代词：怎么]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6815,"请判断：在句子“

我们去公园，你们去哪儿？

”中，是否包含语法点[人称代词：我、你、您、他、她]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6816,"请判断：在句子“

我想看看别人的作品。

”中，是否包含语法点[人称代词：我、你、您、他、她]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6817,"请判断：在句子“

大家一起去公园散步吧。

”中，是否包含语法点[人称代词：我、你、您、他、她]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6818,"请判断：在句子“

那幅画很漂亮，我喜欢它的构图。

”中，是否包含语法点[人称代词：我、你、您、他、她]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6819,"请判断：在句子“

咱一起去吃饭吧。

”中，是否包含语法点[人称代词：我、你、您、他、她]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6820,"请判断：在句子“

你一定要相信自己。

”中，是否包含语法点[人称代词：我、你、您、他、她]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6821,"请判断：在句子“

小声一点儿，不要打扰人家学习。

”中，是否包含语法点[人称代词：我、你、您、他、她]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6822,"请判断：在句子“

你好,我要一杯咖啡。

”中，是否包含语法点[人称代词：我们、你们、他们、她们]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6823,"请判断：在句子“

我想看看别人的作品。

”中，是否包含语法点[人称代词：我们、你们、他们、她们]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6824,"请判断：在句子“

大家一起去公园散步吧。

”中，是否包含语法点[人称代词：我们、你们、他们、她们]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6825,"请判断：在句子“

那幅画很漂亮，我喜欢它的构图。

”中，是否包含语法点[人称代词：我们、你们、他们、她们]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6826,"请判断：在句子“

咱一起去吃饭吧。

”中，是否包含语法点[人称代词：我们、你们、他们、她们]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6827,"请判断：在句子“

你一定要相信自己。

”中，是否包含语法点[人称代词：我们、你们、他们、她们]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6828,"请判断：在句子“

小声一点儿，不要打扰人家学习。

”中，是否包含语法点[人称代词：我们、你们、他们、她们]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6829,"请判断：在句子“

那儿很安静。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6830,"请判断：在句子“

这些衣服很漂亮。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6831,"请判断：在句子“

你还要别的书吗?

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6832,"请判断：在句子“

有的朋友在聊天，有的朋友在玩游戏。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6833,"请判断：在句子“

你弟弟有他那么聪明吗？

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6834,"请判断：在句子“

这个菜不能那样炒。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6835,"请判断：在句子“

我们公司的员工来自各个行业。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6836,"请判断：在句子“

我每个星期六都去游泳。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6837,"请判断：在句子“

我们任何时候都要保持冷静。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6838,"请判断：在句子“

团队成员之间应该彼此支持。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6839,"请判断：在句子“

日日如此，月月如此。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
6840,"请判断：在句子“

本人对此方案表示支持。

”中，是否包含语法点[指示代词：这、那]?
如果包含，请仅回答T
如果不包含，请仅回答F"
